"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Iran, Islamic Rep.","IRN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.83899974822998","9.85799980163574","9.98099994659424","10.121000289917","10.2779998779297","10.4499998092651","10.6450004577637","11.3769998550415","12.1549997329712","12.9860000610352","13.8780002593994","14.8420000076294","15.8769998550415","16.9869995117188","18.17799949646","19.4529991149902","18.4939994812012","17.6180000305176","15.3739995956421","16.1979999542236","15.6940002441406","15.0609998703003","14.46399974823","13.8990001678467","13.3620004653931","14.7790002822876","16.6590003967285","17.8889999389648","17.7210006713867","17.5410003662109","17.3439998626709",
"Iraq","IRQ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02600002288818","8.11100006103516","8.21300029754639","8.28800010681152","8.36299991607666","8.44600009918213","8.54100036621094","8.64200019836426","8.9709997177124","9.3120002746582","9.66399955749512","10.0240001678467","10.3900003433228","10.7609996795654","11.1400003433228","11.5279998779297","11.9309997558594","12.3459997177124","12.2329998016357","12.1199998855591","12.0069999694824","11.9270000457764","11.871000289917","12.7119998931885","13.6230001449585","14.0880002975464","14.5839996337891","11.2790002822876","11.4090003967285","11.6190004348755","11.8299999237061",
"Iceland","ISL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7429962158203","67.4509963989258","68.7320022583008","68.9919967651367","69.3769989013672","71.2819976806641","69.5559997558594","68.5589981079102","70.1289978027344","72.2089996337891","73.7360000610352","72.6169967651367","71.9680023193359","71.7959976196289","71.4400024414063","70.8759994506836","71.5070037841797","71.5410003662109","70.9130020141602","70.2649993896484","70.6340026855469","70.2160034179688","70.8399963378906","71.4800033569336","72.1460037231445","73.0979995727539","73.1780014038086","72.3219985961914","71.056999206543","70.8460006713867","70.6110000610352",
"Israel","ISR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2569999694824","46.7140007019043","47.9850006103516","49.0120010375977","50.4970016479492","51.2809982299805","51.1139984130859","51.007999420166","51.1059989929199","52.2939987182617","53.2369995117188","53.4799995422363","53.0849990844727","54.0089988708496","54.4930000305176","55.0460014343262","55.4300003051758","55.8979988098145","55.9529991149902","56.8320007324219","57.0289993286133","56.7960014343262","57.9669990539551","58.1319999694824","59.0279998779297","58.9850006103516","59.3709983825684","59.2050018310547","59.7000007629395","59.693000793457","59.6920013427734",
"Italy","ITA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2960014343262","35.6969985961914","34.0750007629395","33.6100006103516","33.5530014038086","33.5699996948242","33.9309997558594","34.0660018920898","34.4809989929199","35.1240005493164","35.3199996948242","35.9010009765625","36.451000213623","36.9259986877441","38.1780014038086","37.7980003356934","37.9410018920898","37.7519989013672","38.4449996948242","37.9980010986328","37.939998626709","38.1549987792969","39.4589996337891","39.3969993591309","39.8400001525879","39.5149993896484","40.1839981079102","40.6800003051758","40.8349990844727","40.7589988708496","40.6599998474121",
"Jamaica","JAM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3659973144531","64.7300033569336","65.1100006103516","65.4899978637695","65.8489990234375","64.6230010986328","63.1910018920898","61.5499992370605","59.6839981079102","58.8889999389648","58.0870018005371","57.4420013427734","56.814998626709","56.2050018310547","56.0800018310547","56.1139984130859","55.9939994812012","55.8800010681152","55.7760009765625","55.681999206543","55.5950012207031","55.6650009155273","55.7280006408691","57.1100006103516","56.9099998474121","57.3540000915527","59.2630004882813","60.3849983215332","59.5410003662109","59.7820014953613","59.9860000610352",
"Jordan","JOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3640003204346","10.6190004348755","11.1569995880127","11.4670000076294","11.8039999008179","12.1920003890991","12.2480001449585","12.3470001220703","12.4540004730225","12.5729999542236","12.706000328064","12.2980003356934","12.9040002822876","11.9029998779297","12.0520000457764","12.1979999542236","12.5349998474121","15.1389999389648","14.7259998321533","15.4709997177124","15.2580003738403","15.1999998092651","14.8179998397827","13.8599996566772","13.9029998779297","13.9790000915527","14.0799999237061","14.2080001831055","14.3599996566772","14.3859996795654","14.4040002822876",
"Japan","JPN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1129989624023","50.6969985961914","50.8019981384277","50.4150009155273","50.2649993896484","50.0309982299805","50.0859985351563","50.4459991455078","50.2150001525879","49.6370010375977","49.2550010681152","49.2089996337891","48.6069984436035","48.4959983825684","48.3009986877441","48.3730010986328","48.443000793457","48.5540008544922","48.6049995422363","48.8079986572266","48.7200012207031","48.3530006408691","48.2869987487793","49.0260009765625","49.4700012207031","49.8530006408691","50.5870018005371","51.4020004272461","52.7709999084473","52.7379989624023","52.7029991149902",
"Kazakhstan","KAZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2910003662109","65.1999969482422","65.0999984741211","65.0820007324219","65.2119979858398","65.3349990844727","65.3519973754883","65.3939971923828","65.556999206543","65.6159973144531","65.5139999389648","65.2630004882813","65.1009979248047","64.681999206543","63.9529991149902","64.3730010986328","64.7460021972656","65.1790008544922","65.6630020141602","65.1470031738281","65.3809967041016","65.370002746582","65.4150009155273","65.4779968261719","65.5439987182617","65.3789978027344","64.3470001220703","63.1990013122559","63.0139999389648","62.6749992370605","62.1910018920898",
"Kenya","KEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9290008544922","69.9420013427734","69.9759979248047","70.0120010375977","70.0439987182617","70.0749969482422","70.056999206543","70.0690002441406","70.0780029296875","70.109001159668","68.6460037231445","67.0899963378906","65.4540023803711","63.7569999694824","62.0270004272461","60.2820014953613","61.5419998168945","62.818000793457","64.0759963989258","65.2720031738281","66.3779983520508","67.4189987182617","68.3779983520508","69.2710037231445","70.1259994506836","70.9570007324219","71.7689971923828","71.8499984741211","71.9309997558594","72.1279983520508","72.3239974975586",
"Kyrgyz Republic","KGZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7589988708496","50.5040016174316","51.8390007019043","53.398998260498","55.6549987792969","56.4609985351563","56.0439987182617","55.4150009155273","55.4980010986328","55.4490013122559","55.2360000610352","55.0359992980957","55.2639999389648","54.3499984741211","53.5519981384277","54.056999206543","54.4150009155273","53.8009986877441","53.189998626709","52.5769996643066","52.1570014953613","52.6269989013672","51.576000213623","49.2150001525879","50.3880004882813","49.8919982910156","48.3660011291504","46.0180015563965","45.0260009765625","44.7680015563965","44.4550018310547",
"Cambodia","KHM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9580001831055","75.995002746582","76.0979995727539","76.2730026245117","77.3570022583008","77.2030029296875","77.0709991455078","77.4169998168945","77.661003112793","77.9240036010742","76.8460006713867","81.8199996948242","80.1829986572266","78.1949996948242","75.7149963378906","75.7369995117188","75.7509994506836","75.7060012817383","76.7990036010742","77.9280014038086","81.7669982910156","82.443000793457","79.0019989013672","75.161003112793","74.822998046875","74.2910003662109","76.5439987182617","76.4130020141602","76.2760009765625","76.3050003051758","76.3119964599609",
"Kiribati","KIR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","46.9790000915527","46.8940010070801","46.8680000305176","47.6679992675781","48.3139991760254","48.976001739502","49.9780006408691","47.2669982910156","47.7820014953613","48.818000793457","49.2919998168945","49.7900009155273","49.0699996948242","50.0960006713867","50.3880004882813","50.6069984436035","50.5069999694824","50.193000793457","49.2400016784668","49.4930000305176","49.7299995422363","50.0499992370605","50.3170013427734","51.4679985046387","51.9049987792969","52.2369995117188","52.7459983825684","52.9000015258789","52.8919982910156","52.8170013427734",
"Kuwait","KWT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6609992980957","38.9739990234375","39.1959991455078","39.8819999694824","40.6839981079102","41.1220016479492","41.4140014648438","41.8400001525879","42.273998260498","43.0909996032715","43.306999206543","43.3120002746582","43.2410011291504","42.2779998779297","41.931999206543","41.7809982299805","41.9309997558594","42.3870010375977","43.2859992980957","45.1360015869141","46.5639991760254","47.0340003967285","47.6469993591309","48.5709991455078","49.382999420166","50.0270004272461","49.8940010070801","50.1240005493164","49.8849983215332","49.6829986572266","49.3390007019043",
